"Ita_Word" "Eng_Word" "length" "WordClass" "ldt_acc" "ldt_rt" "nt_acc" "nt_rt" "ldt_rt_z" "nt_rt_z" "Auditory" "Gustatory" "Haptic" "Olfactory" "Visual" "mod_e" "mod_exc" "max" "min" "mean" "mag" "mink"
"bicchiere" "glass" 9 "n" 0.933333333333333 604.535714285714 1 559.555555555556 -0.17067893495248 0.134176901235874 1.75 0.65 4.44 0.42 4.7 "v" 35.7859531772575 4.7 0.42 2.392 6.74277390989791 5.81923333587147
"bicicletta" "bicycle" 10 "n" 1 671.233333333333 1 589.703703703704 0.208834907722863 0.272092822984647 2.81 0.02 4.3 0.39 4.75 "v" 38.5493072534637 4.75 0.02 2.454 7.00721770747848 5.93377395800514
"biondo" "blond" 6 "a" 1 543.2 1 515.538461538462 -0.461485394331536 -0.235765924212017 0.05 0.16 0.53 0.09 4.86 "v" 84.5342706502636 4.86 0.05 1.138 4.89251469083129 4.86216992580619
"blatta" "cockroach" 6 "n" 0.466666666666667 845.142857142857 1 594.965517241379 1.15833045791724 0.415627727265797 1.5 0.27 2.63 0.32 4.75 "v" 47.3072861668427 4.75 0.27 1.894 5.64842455911381 5.0500411459576
"blu" "blue" 3 "a" 0.966666666666667 627 1 490.55 0.0179307251041019 -0.274451597371826 0.26 0.28 0.33 0.32 4.86 "v" 76.0330578512397 4.86 0.26 1.21 4.8966212841101 4.86152696632359
"bocca" "mouth" 5 "n" 0.933333333333333 628.571428571429 1 555.034482758621 -0.196877703238851 0.0741843748787169 1.82 2.26 4.3 0.96 4.65 "v" 26.3759828448892 4.65 0.96 2.798 7.03236091223993 5.83345807805796
"bollente" "scalding" 8 "a" 0.933333333333333 597.464285714286 1 512.379310344828 -0.192317111646856 -0.268715552704821 0.79 1.75 4.72 0.39 2.39 "h" 43.1274900398406 4.72 0.39 2.008 5.64173732107407 4.99623316290029
"bollitore" "kettle" 9 "n" 0.966666666666667 653.310344827586 1 572.185185185185 0.318864801468872 0.199793727311788 3.6 0.25 3.63 0.56 4.65 "v" 34.6729708431836 4.65 0.25 2.538 6.93797520894965 5.8011097064153
"bomba" "bomb" 5 "n" 1 526.433333333333 1 507.96 -0.719864543838228 -0.254636643010885 4.54 0.02 2.33 1.16 4.49 "a" 36.0446570972887 4.54 0.02 2.508 6.8954042666112 5.83147527507425
"bordo" "board" 5 "n" 1 612.666666666667 1 546.166666666667 -0.220758088901891 0.0316019987387963 0.18 0.25 4.16 0.23 4.4 "v" 45.7700650759219 4.4 0.18 1.844 6.0674047170104 5.39708255760191
"bottiglia" "bottle" 9 "n" 1 567.666666666667 1 555.296296296296 -0.431015757590835 -0.070420122661616 1.54 0.63 4.25 0.61 4.75 "v" 35.1443123938879 4.75 0.61 2.356 6.61555742171436 5.72933265459069
"bouquet" "bouquet" 7 "n" 0.8 738.333333333333 1 693.678571428571 0.714176240388991 0.967385296129042 0.4 0.07 3.61 4 4.68 "v" 36.128526645768 4.68 0.07 2.552 7.14838443286313 5.97782048289975
"braccio" "arm" 7 "n" 1 562.3 1 526.931034482759 -0.385067198641113 -0.197910498991702 0.39 0.04 4.67 0.41 4.86 "v" 46.480231436837 4.86 0.04 2.074 6.76389680583612 6.00709459854622
"brevetto" "patent" 8 "n" 0.866666666666667 722.884615384615 1 568 0.68595902210468 0.157688985330326 1.36 0.07 1.54 0.05 3.86 "v" 55.3779069767442 3.86 0.05 1.376 4.37357976947946 3.99333565278545
"brezza" "breeze" 6 "n" 0.933333333333333 656.857142857143 1 534.366666666667 0.225926079070863 -0.263904142450858 2.35 0.21 2.98 1.54 1.77 "h" 31.2994350282486 2.98 0.21 1.77 4.46671019879284 3.65052785260205
"bruciatura" "burn" 10 "n" 1 780.466666666667 1 663.321428571429 0.870015765960643 0.879914066603848 1.27 0.72 4.09 2.33 4.28 "v" 28.053585500394 4.28 0.72 2.538 6.52738079171117 5.45014615661681
"brutale" "brutal" 7 "a" 0.933333333333333 613.928571428571 1 567.033333333333 -0.0598208085381347 0.109386364390815 3.58 0.58 2.04 0.86 4.16 "v" 31.9073083778966 4.16 0.58 2.244 5.94639386519258 5.029094902276
"brutto" "ugly" 6 "a" 0.966666666666667 533.413793103448 1 571.538461538462 -0.605448632825659 0.204151079979387 3.18 1.65 2.02 1.96 4.7 "v" 22.5758697261288 4.7 1.65 2.702 6.5457543491946 5.38602353907787
"bugia" "lie" 5 "n" 1 580.7 1 599.96 -0.350684712828051 0.517378797051455 4 0.12 0.25 0.21 2.21 "a" 57.1428571428571 4 0.12 1.358 4.58313211679524 4.21379581041327
"buio" "dark" 4 "a" 0.966666666666667 605.620689655172 1 538.75 -0.0826798406444551 0.117483768999484 0.39 0.04 0.09 0.04 4.77 "v" 88.7429643527204 4.77 0.04 1.066 4.78709724154419 4.77088142437152
"buono" "good" 5 "a" 0.933333333333333 547.25 1 509.038461538462 -0.594806904376334 -0.215323667506086 2.26 4.58 1.89 4.21 3.72 "g" 16.1464585834334 4.58 1.89 3.332 7.82423159166445 6.2184644320944
"burro" "butter" 5 "n" 0.866666666666667 556.307692307692 1 580.851851851852 -0.563315558426865 0.273259849332873 0.33 4.75 3.88 3.09 4.68 "g" 26.4196054991034 4.75 0.33 3.346 8.31722910589819 6.67662265628364
"cactus" "cactus" 6 "n" 0.9 609.037037037037 1 523 -0.0982794263762192 -0.222391083428019 0.26 0.3 4.49 0.77 4.77 "v" 42.5873465533522 4.77 0.26 2.118 6.60783625705117 5.8436587580862
"cadavere" "corpse" 8 "n" 1 589.866666666667 1 491.107142857143 -0.240309497681342 -0.415836509196916 0.39 0.21 2.58 3.37 4.74 "v" 40.1240035429584 4.74 0.21 2.258 6.37786014271244 5.45148817761476
"caduta" "fall" 6 "n" 0.933333333333333 574.107142857143 1 479.592592592593 -0.3703152895372 -0.49410438000941 2.86 0 2.26 0.02 4.18 "v" 44.8497854077253 4.18 0 1.864 5.54616984954482 4.76178380993103
"calciare" "kick" 8 "v" 0.933333333333333 718.285714285714 1 547.928571428571 0.627030465228316 -0.10007963780162 2.11 0.02 3.46 0.09 4 "v" 41.1157024793388 4 0.02 1.936 5.69492756758152 4.86035487707643
"calore" "warmth" 6 "n" 0.933333333333333 536.214285714286 1 507.433333333333 -0.610084288709244 -0.333549349066182 0.68 1.27 4.53 0.54 1.63 "h" 46.1271676300578 4.53 0.54 1.73 5.05417649078463 4.63865818748763
"calza" "sock" 5 "n" 0.966666666666667 630.241379310345 0.964285714285714 483.884615384615 0.09745590150444 -0.513760487275773 0.25 0.07 4.47 1.67 4.79 "v" 41.9555555555555 4.79 0.07 2.25 6.76618799620584 5.88570986726459
"camera" "bedroom" 6 "n" 1 540.833333333333 1 502 -0.612140632462034 -0.405365458263683 0.79 0.07 2.44 1.6 4.74 "v" 48.4439834024896 4.74 0.07 1.928 5.6222949051077 5.00815456006666
"camicia" "shirt" 7 "n" 0.966666666666667 572.413793103448 1 511.5 -0.380190681208529 -0.445534514954066 0.35 0.07 4.16 0.81 4.79 "v" 46.3654223968566 4.79 0.07 2.036 6.40571619727256 5.67190643298787
"camion" "truck" 6 "n" 0.966666666666667 610.310344827586 1 486.103448275862 -0.00859288967121714 -0.521976779537939 3.7 0 2.77 1.6 4.74 "v" 37.0023419203747 4.74 0 2.562 6.81105718666346 5.6722293085439
"campione" "champ" 8 "n" 0.966666666666667 559.344827586207 1 475.115384615385 -0.484038665919394 -0.639400156838879 2.59 0.29 1 0.38 3.98 "v" 44.7815533980583 3.98 0.29 1.648 4.87616652709893 4.33559833200486
"campo" "field" 5 "n" 1 625.5 1 479.423076923077 -0.155520947461372 -0.571011375869502 1.23 0.04 2.51 2.16 4.74 "v" 44.0074906367041 4.74 0.04 2.136 5.91166643172634 5.12038873899801
"cancrena" "gangrene" 8 "n" 0.466666666666667 749.928571428571 1 703.222222222222 0.763213711500037 0.814499316714497 0.21 0.07 2.13 1.68 4.36 "v" 50.7692307692308 4.36 0.07 1.69 5.13983462768988 4.59938065070332
"cancro" "cancer" 6 "n" 1 568.366666666667 1 509.607142857143 -0.404863944325849 -0.362967706014576 1.05 0.04 0.74 0.23 2.35 "v" 52.3809523809524 2.35 0.04 0.882 2.68832661706125 2.44146439685937
"candelabro" "candelabrum" 10 "n" 0.8 813.541666666667 1 617.892857142857 1.10910120931964 0.467884912268248 0.53 0.09 4 0.7 4.77 "v" 46.382556987116 4.77 0.09 2.018 6.28743986054738 5.57231165605178
"cane" "dog" 4 "n" 1 558.666666666667 1 488.571428571429 -0.56221668821392 -0.514724236159227 4.26 0.21 4.35 3.05 4.82 "v" 27.6213301378071 4.82 0.21 3.338 8.34560363305136 6.69420829407247
"cannone" "cannon" 7 "n" 0.966666666666667 640 1 525.148148148148 0.0202107817661927 -0.141477872170451 4.14 0 3.05 1.39 4.61 "v" 34.950720242608 4.61 0 2.638 7.04459367174573 5.84792211006039
"canottiera" "vest" 10 "n" 0.966666666666667 671.448275862069 1 541.964285714286 0.315974527880321 0.0615826886476175 0.14 0.11 4.18 0.72 4.74 "v" 46.8149646107179 4.74 0.11 1.978 6.36318316568052 5.64525802556692
"cantina" "cellar" 7 "n" 0.966666666666667 615.172413793103 1 494.961538461538 -0.0579611125993015 -0.451808590847903 1.23 0.33 2.11 3.11 4.77 "v" 38.4415584415584 4.77 0.33 2.31 6.20474818183623 5.31213900864257
"canzone" "song" 7 "n" 0.966666666666667 561 1 487.074074074074 -0.434897789931133 -0.532941671205342 4.98 0.12 0.3 0.25 1.26 "a" 70.3328509406657 4.98 0.12 1.382 5.15314467097519 5.00733218921113
"caos" "chaos" 4 "n" 0.966666666666667 571.758620689655 1 530.857142857143 -0.237585422886078 -0.0873742485326267 4.39 0.93 1.56 1 4.72 "v" 30.0793650793651 4.72 0.93 2.52 6.77118896501936 5.80244981725503
"capace" "capable" 6 "a" 0.9 573.185185185185 1 495.555555555556 -0.33815210276914 -0.521830022282162 3.04 0.64 0.98 0.4 3.55 "v" 36.5853658536585 3.55 0.4 1.722 4.8346768247733 4.20023949881433
"capezzolo" "nipple" 9 "n" 1 644.633333333333 1 543.107142857143 0.190874473998426 -0.0795953136664264 0.32 0.96 4.51 0.81 4.75 "v" 39.0308370044053 4.75 0.32 2.27 6.6770277818802 5.8514903159949
"cappello" "hat" 8 "n" 0.966666666666667 582.862068965517 1 498.206896551724 -0.309530645339421 -0.426758812260947 0.23 0.05 4.32 0.67 4.79 "v" 47.117296222664 4.79 0.05 2.012 6.48928347354313 5.75732512680907
"cappio" "noose" 6 "n" 0.666666666666667 684.35 1 547.533333333333 0.333196971954595 -0.0562452423052576 0.25 0.02 3.68 0.14 4.6 "v" 52.7042577675489 4.6 0.02 1.738 5.89787249777409 5.27990980916112
"cappotto" "coat" 8 "n" 0.966666666666667 569.448275862069 1 520.407407407407 -0.47724116235353 -0.260724018589021 0.39 0.02 4.41 1.29 4.75 "v" 43.5543278084715 4.75 0.02 2.172 6.6202114769847 5.80031718439779
"capro_espiatorio" "scapegoat" 16 "n" 0.966666666666667 814.724137931035 1 625.51724137931 1.36358868795 0.66384180014305 2.45 0.23 0.42 0.19 2.68 "v" 41.7085427135678 2.68 0.19 1.194 3.66746506459162 3.24113786052001
"carabina" "rifle" 8 "n" 0.833333333333333 751.76 1 547.724137931035 0.710030441690193 -0.138043458564486 4.13 0.04 3.98 1.25 4.71 "v" 33.0970942593905 4.71 0.04 2.822 7.52632048214797 6.21386153738593
"caraffa" "jug" 7 "n" 0.666666666666667 761.7 1 524.071428571429 0.688854794043393 -0.20244584490962 0.96 0.49 4.39 0.3 4.82 "v" 41.2408759124088 4.82 0.3 2.192 6.61484693700466 5.82468739810888
"caramella" "candy" 9 "n" 0.966666666666667 640.241379310345 1 561.857142857143 0.0791439386325398 0.0627451466625474 0.82 4.96 3.61 2.51 4.54 "g" 25.1824817518248 4.96 0.82 3.288 8.07575383478224 6.53442173199497
"carcassa" "carcass" 8 "n" 0.933333333333333 672.821428571429 1 550.48275862069 0.292413415928598 -0.136403096736665 0.58 0.33 2.63 3.46 4.68 "v" 37.2431506849315 4.68 0.33 2.336 6.42154187092166 5.45525642739154
"carcere" "jail" 7 "n" 0.966666666666667 637.620689655172 1 515.620689655172 0.0435034473841659 -0.361313115363667 2.6 0.05 1.39 0.81 4.54 "v" 47.8168264110756 4.54 0.05 1.878 5.47378296975684 4.85404557054113
"carezza" "caress" 7 "n" 0.933333333333333 587.392857142857 1 509.586206896552 -0.229789619200251 -0.347128039568649 0.58 0.09 4.75 0.2 4.04 "h" 48.24016563147 4.75 0.09 1.932 6.26646630885382 5.57543427344949
"carino" "cute" 6 "a" 0.933333333333333 594 1 496.724137931034 -0.187903242262612 -0.4076757394325 2.68 0.67 1.44 0.81 4.6 "v" 38.5294117647059 4.6 0.67 2.04 5.61435659715341 4.93793982729387
"carro" "wagon" 5 "n" 0.933333333333333 703.407407407407 1 522.862068965517 0.405042852935271 -0.324548585320079 3.14 0.04 3.23 0.3 4.82 "v" 41.4570685169124 4.82 0.04 2.306 6.60427891597561 5.61112417802038
"carrozza" "carriage" 8 "n" 0.933333333333333 589.714285714286 1 520.222222222222 -0.392218595492151 -0.174113803206132 3.35 0.04 2.84 0.65 4.74 "v" 40.447504302926 4.74 0.04 2.324 6.49459775505766 5.50987528305121
"carta" "paper" 5 "n" 1 576.066666666667 1 474.703703703704 -0.348144777988411 -0.582766741770097 2.04 0.7 4.68 2 4.77 "v" 28.6821705426357 4.77 0.7 2.838 7.30115744248814 6.10792867591302
"casa" "home" 4 "n" 0.933333333333333 582.142857142857 1 471.344827586207 -0.370520991095424 -0.773579228962282 2.34 0.81 3.09 2.61 4.79 "v" 29.1788856304985 4.79 0.81 2.728 6.74062311659686 5.54540695124186
"cascata" "waterfall" 7 "n" 0.966666666666667 612.551724137931 1 482.407407407407 -0.0418232285171608 -0.491482542266642 4.56 0.23 2.46 1.02 4.86 "v" 35.2627570449353 4.86 0.23 2.626 7.18039692496174 6.08733719148502
"casinò" "casino" 6 "n" 0.966666666666667 624.172413793103 1 499.730769230769 0.0673984632852343 -0.420963944893235 3.8 0.1 1.67 0.67 4.61 "v" 41.5668202764977 4.61 0.1 2.17 6.24018429215035 5.40387703969418
"cassettiera" "chest_of_drawers" 11 "n" 1 767.366666666667 1 580.038461538462 0.839143005365875 0.302053838596942 1.51 0.04 4.07 0.82 4.81 "v" 42.4 4.81 0.04 2.25 6.53108719892791 5.67428828687113
"catapecchia" "slum" 11 "n" 0.833333333333333 907.64 1 626.5 1.72712623648593 0.78134152109686 1.09 0.07 2.07 1.21 4.79 "v" 51.1375947995666 4.79 0.07 1.846 5.4668180873338 4.95749183531876
"cattivo" "evil" 7 "a" 0.966666666666667 608.689655172414 1 478.730769230769 -0.199626159700713 -0.524696920480306 3.44 2.4 1.11 2.18 3.77 "v" 20.6201550387597 3.77 1.11 2.58 6.14743849094889 4.93025950876782
"causa" "lawsuit" 5 "n" 0.966666666666667 630.310344827586 1 489.428571428571 -0.206980294769543 -0.579813176997596 2.02 0.32 0.59 0.39 2.32 "v" 35.4609929078014 2.32 0.32 1.128 3.17260145621854 2.7601079037839
"cavallo" "horse" 7 "n" 1 524.7 1 474 -0.642749961528377 -0.69977419882345 3.82 1.86 4.05 2.95 4.82 "v" 16.9142857142857 4.82 1.86 3.5 8.14796907210625 6.43332625901185
"caviglia" "ankle" 8 "n" 0.966666666666667 645.655172413793 1 476.964285714286 -0.0361290742358698 -0.533786063804102 0.46 0.19 4.37 0.16 4.74 "v" 46.1693548387097 4.74 0.16 1.984 6.46821459136909 5.74948368898988
"cellula" "cell" 7 "n" 0.9 640.666666666667 1 548.642857142857 0.242020907944401 -0.0610352382025146 0.3 0.16 0.61 0.09 2.63 "v" 67.0184696569921 2.63 0.09 0.758 2.72262740748711 2.64241347437739
"cena" "dinner" 4 "n" 0.966666666666667 531.241379310345 1 458.269230769231 -0.611857805326725 -0.724932063047509 2.19 4.44 2.4 3.75 4.6 "v" 13.8665132336018 4.6 2.19 3.476 8.09272512816295 6.39822719452358
"centrotavola" "centerpiece" 12 "n" 0.833333333333333 924.6 1 684.178571428571 1.75724185924114 0.849729846398696 0.18 0.05 3.72 0.47 4.82 "v" 51.6233766233766 4.82 0.05 1.848 6.1095499015885 5.46890214111704
"cerchio" "circle" 7 "n" 1 571.233333333333 1 478.142857142857 -0.326464272138053 -0.533920144658513 0.11 0.18 3.29 0.09 4.75 "v" 55.3444180522565 4.75 0.09 1.684 5.78266374606029 5.22677335469901
"cervello" "brain" 8 "n" 1 600.7 1 495.407407407407 -0.243795514744001 -0.524827866648699 0.75 0.61 2.6 0.53 3.6 "v" 37.9480840543881 3.6 0.53 1.618 4.5755327558657 4.02133873302631
"cesto" "basket" 5 "n" 0.933333333333333 643.035714285714 1 437.111111111111 0.0952985483849914 -1.04531929610768 0.74 0.21 4.18 0.55 4.77 "v" 43.6363636363636 4.77 0.21 2.09 6.4124488302052 5.66857462664728
"charme" "charm" 6 "n" 0.533333333333333 783.6875 1 643.464285714286 0.942528554320685 0.808635345046142 2.7 0.61 0.95 1.38 4 "v" 35.1659751037344 4 0.61 1.928 5.14480320323334 4.43775073422886
"cherosene" "kerosene" 9 "n" 0.6 896.5 1 755.357142857143 1.34549475575095 1.41305364310029 0.7 0.39 1.21 3.95 3.02 "o" 38.403451995685 3.95 0.39 1.854 5.17968145738712 4.50365732304394
"chiave" "key" 6 "n" 0.9 575.148148148148 1 489.037037037037 -0.320956647035057 -0.440873330939994 2.37 0.09 4.67 0.4 4.75 "v" 37.9478827361564 4.75 0.09 2.456 7.08211832716737 6.05864910507569
"chiesa" "church" 6 "n" 1 566.366666666667 1 526.730769230769 -0.383367218230916 -0.168772424177431 3.3 0.18 1.77 2.12 4.72 "v" 37.5516956162117 4.72 0.18 2.418 6.38968700328897 5.38517011279709
"chirurgia" "surgery" 9 "n" 1 686.233333333333 1 565.88 0.43180808514606 -0.0520784987361091 2.05 0.09 2.51 1.25 4.21 "v" 40.7517309594461 4.21 0.09 2.022 5.45869031911502 4.65702012822044
"cibo" "food" 4 "n" 0.866666666666667 515.923076923077 1 460.51724137931 -0.80232016545845 -0.786341489886651 1.98 4.95 3.95 4.56 4.68 "g" 14.7614314115308 4.95 1.98 4.024 9.3124325500913 7.29364361930641
"cicatrice" "scar" 9 "n" 0.966666666666667 681.172413793103 1 562.571428571429 0.284159263199498 0.142321833443572 0.12 0.05 3.89 0.07 4.65 "v" 52.3917995444191 4.65 0.05 1.756 6.0643548708828 5.42216189406163
"ciclamino" "cyclamen" 9 "n" 0.8 761.416666666667 1 587.84 0.9581141272024 0.363408033543585 0.25 0.27 3.3 3.93 4.74 "v" 35.9487590072058 4.74 0.25 2.498 6.99556287942579 5.87874366737149
"ciclone" "cyclone" 7 "n" 0.966666666666667 707.068965517241 0.964285714285714 505.666666666667 0.430795170209534 -0.333147124286197 3.65 0.02 1.04 0.4 4.33 "v" 45.656779661017 4.33 0.02 1.888 5.77177615643573 5.07873671751665
"cieco" "blind" 5 "a" 1 575.966666666667 1 498.862068965517 -0.290654320944473 -0.383604762312475 1.32 0.09 0.88 0.18 3.95 "v" 60.1246105919003 3.95 0.09 1.284 4.26143168430517 4.01283121265108
"cielo" "heaven" 5 "n" 0.9 578.37037037037 1 483.884615384615 -0.36803477543855 -0.49594255612396 0.47 0.02 0.04 0.14 4.91 "v" 87.6344086021505 4.91 0.02 1.116 4.93463271176285 4.91147401347396
"ciliegio" "cherry_tree" 8 "n" 0.966666666666667 628.034482758621 1 536.51724137931 0.0112765629065222 -0.208883045776554 0.37 0.6 3.18 2.49 4.72 "v" 38.2922535211268 4.72 0.37 2.272 6.25202367238001 5.34867212510147
"cimitero" "cemetery" 8 "n" 0.966666666666667 648 1 473.36 -0.0460218357827483 -0.73494767489743 1.51 0 1.07 1.37 4.81 "v" 54.9086757990868 4.81 0 1.752 5.33272913244241 4.91211755855758
"cioccolato" "chocolate" 10 "n" 1 553.4 1 555.740740740741 -0.459739019678243 0.0663000668676013 0.77 4.81 3.37 4.02 4.58 "g" 23.019943019943 4.81 0.77 3.51 8.49839396592085 6.77553671578508
"circo" "circus" 5 "n" 0.966666666666667 623 0.964285714285714 477.111111111111 -0.212143592374594 -0.633997110023105 4.16 0.23 1.12 1.82 4.75 "v" 37.4172185430464 4.75 0.23 2.416 6.66991754071968 5.71448898270973
"città" "city" 5 "n" 1 498.466666666667 1 473.571428571429 -1.08732769921692 -0.570217396078657 4 0.49 1.49 2.37 4.84 "v" 32.9795299469295 4.84 0.49 2.638 6.89222025184918 5.79012941644045
"coccolare" "cuddle" 9 "v" 1 593.633333333333 1 549 -0.184104114462167 -0.0636939830539917 2.05 0.3 4.55 0.68 4.12 "h" 36.3247863247863 4.55 0.3 2.34 6.51396960385908 5.57299347981974
"codardo" "coward" 7 "a" 0.833333333333333 666.68 1 548.758620689655 0.299168233167255 -0.0243107940013474 2.93 0.02 0.37 0.12 3.6 "v" 50.8522727272727 3.6 0.02 1.408 4.65796092727279 4.15751087687728
"collera" "anger" 7 "n" 1 588.966666666667 1 525.892857142857 -0.180604270445561 -0.279499988748443 4.07 0.07 1.04 0.18 4.05 "a" 42.5079702444208 4.07 0.07 1.882 5.83834736890501 5.1296783867422
"collisione" "crash" 10 "n" 0.966666666666667 736.448275862069 1 547.608695652174 0.549331993676696 0.146178020283536 3.57 0.07 2.09 0.14 4.36 "v" 41.9354838709677 4.36 0.07 2.046 6.01224583662378 5.16157030357649
"collo" "neck" 5 "n" 1 561.566666666667 1 490.142857142857 -0.46742333218953 -0.416024376893653 0.32 0.46 4.37 1.07 4.63 "v" 39.7235023041475 4.63 0.32 2.17 6.48017746670568 5.68836703088281
"colombo" "dove" 7 "n" 1 621.433333333333 1 492.615384615385 -0.0489714469791955 -0.417920580102117 3.06 0.46 2.25 0.71 4.17 "v" 34.8356807511737 4.17 0.46 2.13 5.70356905805479 4.83473360247896
"colonna" "column" 7 "n" 1 585.933333333333 1 529.962962962963 -0.401292072497915 -0.31450582739951 0.23 0 3.75 0.07 4.7 "v" 53.7142857142857 4.7 0 1.75 6.01749948068132 5.38975980011852
"colore" "color" 6 "n" 0.966666666666667 581.51724137931 1 543.285714285714 -0.422873811951517 -0.0628897132176698 0.18 0.14 0.33 0.32 4.93 "v" 81.1864406779661 4.93 0.14 1.18 4.95663192097214 4.93105965452229
"colpa" "fault" 5 "n" 1 565.433333333333 1 483.884615384615 -0.481827268701877 -0.462383572987977 2.49 0.07 0.56 0.12 2.49 "a" 42.2338568935428 2.49 0.07 1.146 3.56834695622497 3.14320986350226
"colpevole" "guilty" 9 "a" 1 593.6 1 529.148148148148 -0.218237189430839 -0.126515086978019 3.25 0.12 0.6 0.09 3.53 "v" 45.3227931488801 3.53 0.09 1.518 4.83796444798843 4.28237892540294
"colpire" "hit" 7 "v" 0.966666666666667 580.275862068965 1 561.96 -0.336252219317739 0.0879468743277386 2.89 0.37 3.6 0.32 3.95 "v" 32.6145552560647 3.95 0.32 2.226 6.09539990484628 5.09815215640218
"coltello" "knife" 8 "n" 1 604.933333333333 1 538.576923076923 -0.297755947903429 -0.0732280928832973 1.4 0.42 4.74 0.35 4.82 "v" 38.1074168797954 4.82 0.35 2.346 6.92523645805687 6.04902021790343
"comfort" "comfort" 7 "n" 0.766666666666667 739.304347826087 1 545.96 0.737958660285724 0.045723827074483 2.02 0.95 3.59 1.3 3.46 "h" 23.321554770318 3.59 0.95 2.264 5.6153895679641 4.62585936600014
"commedia" "comedy" 8 "n" 0.933333333333333 579.357142857143 1 592.962962962963 -0.227901562985971 0.198112667104501 4.25 0.04 0.09 0.07 4.25 "a" 48.3908045977012 4.25 0.04 1.74 6.01162207727665 5.35467766866712
